address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	13:28:09.540	-0.0825	-0.0127	1.0068	0.6104	6.2256	-1.0376	0.5493	3.5431	-149.8425	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.540	-0.0737	-0.0059	1.0020	0.8545	5.6763	-1.0986	0.5493	3.5706	-149.8480	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.540	-0.0669	0.0024	1.0005	0.9766	5.4321	-1.2817	0.5548	3.5980	-149.8535	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.567	-0.0601	0.0107	0.9961	0.5493	5.3101	-1.5869	0.5603	3.6255	-149.8590	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.704	-0.0532	0.0098	1.0005	0.9766	5.1880	-1.7700	0.5658	3.6530	-149.8700	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.704	-0.0444	0.0142	0.9995	0.8545	5.2490	-2.3193	0.5658	3.6804	-149.8755	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.704	-0.0376	0.0151	1.0039	0.6104	5.7373	-2.6245	0.5713	3.7079	-149.8920	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.704	-0.0361	0.0137	1.0044	0.7324	6.2256	-2.8076	0.5768	3.7408	-149.9030	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.723	-0.0356	0.0156	1.0010	0.6714	6.6528	-3.0518	0.5768	3.7738	-149.9194	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.723	-0.0391	0.0176	0.9995	0.5493	7.0801	-3.3569	0.5823	3.8068	-149.9359	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.729	-0.0400	0.0166	1.0000	0.3662	7.4463	-3.6011	0.5823	3.8452	-149.9524	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.729	-0.0366	0.0127	1.0034	0.4272	8.0566	-3.6621	0.5823	3.8837	-149.9744	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.729	-0.0366	0.0117	1.0034	0.4272	8.6670	-3.5400	0.5823	3.9276	-149.9908	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.729	-0.0361	0.0151	1.0015	0.3052	9.2773	-3.7231	0.5878	3.9716	-150.0073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.730	-0.0376	0.0176	0.9990	0.3662	9.6436	-3.9063	0.5878	4.0210	-150.0293	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.730	-0.0444	0.0151	0.9976	0.1221	10.0098	-4.0894	0.5878	4.0704	-150.0458	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.730	-0.0571	0.0068	0.9961	0.3662	10.0708	-4.2114	0.5878	4.1199	-150.0677	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.730	-0.0718	-0.0005	0.9971	0.6714	9.8267	-4.1504	0.5878	4.1693	-150.0897	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.731	-0.0811	-0.0063	0.9985	1.0376	9.5825	-3.9063	0.5933	4.2188	-150.1117	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.731	-0.0854	-0.0059	0.9961	1.2207	9.2163	-3.7231	0.5988	4.2682	-150.1282	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.731	-0.0850	-0.0039	0.9946	1.4648	8.8501	-3.4180	0.6042	4.3121	-150.1447	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.733	-0.0830	-0.0015	0.9922	1.4038	8.6060	-3.1738	0.6097	4.3561	-150.1611	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.733	-0.0811	-0.0005	0.9907	1.5259	8.3008	-2.9297	0.6152	4.4000	-150.1776	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.733	-0.0835	0.0024	0.9839	1.5869	7.9956	-2.7466	0.6207	4.4385	-150.1941	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.733	-0.0869	0.0054	0.9795	1.6479	7.5684	-2.3804	0.6317	4.4769	-150.2051	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0869	0.0063	0.9780	1.7700	7.0801	-2.1973	0.6372	4.5154	-150.2161	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0889	0.0068	0.9731	1.7090	6.3477	-2.0752	0.6482	4.5483	-150.2271	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0850	0.0088	0.9756	1.7090	6.1646	-1.8311	0.6537	4.5813	-150.2380	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0825	0.0132	0.9727	1.7700	5.9814	-1.4648	0.6647	4.6143	-150.2435	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0796	0.0186	0.9717	1.5259	5.7373	-1.2817	0.6702	4.6417	-150.2545	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.734	-0.0825	0.0200	0.9692	1.0986	5.3711	-1.4038	0.6812	4.6692	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.735	-0.0869	0.0190	0.9707	1.1597	5.0049	-1.1597	0.6866	4.6967	-150.2655	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.735	-0.0894	0.0186	0.9712	0.9766	4.6387	-1.1597	0.6921	4.7186	-150.2710	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0889	0.0156	0.9731	0.8545	4.2114	-1.0986	0.6921	4.7406	-150.2765	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0889	0.0151	0.9751	0.6104	3.7842	-0.9766	0.6976	4.7626	-150.2820	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0879	0.0166	0.9766	0.4883	3.4790	-0.9766	0.7031	4.7791	-150.2875	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0840	0.0166	0.9805	0.3662	3.2349	-0.8545	0.7031	4.7955	-150.2930	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0840	0.0156	0.9834	0.1831	2.9297	-0.9155	0.7031	4.8120	-150.2985	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0845	0.0117	0.9858	0.1221	2.6245	-0.7935	0.7031	4.8285	-150.2985	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0854	0.0083	0.9883	0.2441	2.2583	-0.7324	0.7086	4.8395	-150.3040	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0869	0.0063	0.9893	0.2441	2.0142	-0.6104	0.7086	4.8505	-150.3094	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0864	0.0044	0.9907	0.1831	1.8921	-0.3662	0.7086	4.8615	-150.3094	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0869	0.0024	0.9907	0.2441	1.6479	-0.1221	0.7086	4.8669	-150.3149	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0879	0.0029	0.9917	0.1831	1.5259	0.0000	0.7141	4.8779	-150.3149	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0879	0.0015	0.9941	0.3662	1.3428	0.2441	0.7141	4.8834	-150.3149	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.736	-0.0864	0.0010	0.9966	0.3662	1.2207	0.4272	0.7196	4.8889	-150.3094	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.739	-0.0840	0.0015	0.9995	0.4272	1.0986	0.5493	0.7196	4.8999	-150.3094	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.739	-0.0830	0.0024	1.0005	0.5493	1.0986	0.7324	0.7251	4.9054	-150.3040	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.739	-0.0825	0.0049	1.0000	0.6714	1.0376	0.7935	0.7251	4.9109	-150.3040	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.739	-0.0796	0.0059	0.9990	0.5493	1.0986	0.7935	0.7306	4.9164	-150.2985	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.739	-0.0767	0.0073	0.9980	0.5493	1.0376	0.7935	0.7361	4.9219	-150.2930	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.756	-0.0767	0.0078	0.9980	0.5493	1.2207	0.8545	0.7361	4.9274	-150.2875	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.876	-0.0776	0.0073	0.9976	0.5493	1.1597	0.8545	0.7416	4.9329	-150.2875	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.882	-0.0771	0.0078	0.9961	0.4883	1.4038	0.7935	0.7471	4.9384	-150.2820	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.883	-0.0757	0.0098	0.9956	0.4883	1.4648	0.7324	0.7471	4.9493	-150.2765	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.883	-0.0732	0.0122	0.9941	0.4883	1.6479	0.7324	0.7526	4.9548	-150.2765	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.883	-0.0747	0.0132	0.9927	0.3662	1.7090	0.6714	0.7526	4.9658	-150.2710	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.883	-0.0781	0.0137	0.9893	0.2441	1.7090	0.5493	0.7581	4.9713	-150.2655	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0796	0.0146	0.9873	0.1831	1.6479	0.4883	0.7581	4.9823	-150.2655	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0776	0.0161	0.9849	0.1221	1.5869	0.3662	0.7581	4.9878	-150.2655	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0776	0.0161	0.9839	0.0000	1.6479	0.2441	0.7635	4.9988	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0781	0.0161	0.9824	-0.0610	1.6479	0.2441	0.7635	5.0043	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0811	0.0171	0.9805	-0.0610	1.5259	0.1221	0.7635	5.0153	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0786	0.0190	0.9780	-0.1831	1.4038	0.0000	0.7635	5.0208	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.895	-0.0791	0.0200	0.9766	-0.4272	1.2817	-0.0610	0.7581	5.0317	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0835	0.0181	0.9756	-0.5493	1.0986	-0.2441	0.7581	5.0372	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0874	0.0161	0.9736	-0.6104	0.7935	-0.3662	0.7526	5.0427	-150.2600	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0854	0.0176	0.9722	-0.7324	0.5493	-0.5493	0.7526	5.0427	-150.2655	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0845	0.0171	0.9717	-0.8545	0.3052	-0.6104	0.7471	5.0482	-150.2710	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0854	0.0176	0.9731	-0.9155	0.0000	-0.7935	0.7416	5.0482	-150.2710	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0884	0.0161	0.9746	-0.9766	-0.2441	-0.9155	0.7361	5.0482	-150.2765	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0859	0.0151	0.9795	-1.0376	-0.4272	-0.9766	0.7306	5.0427	-150.2820	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0840	0.0142	0.9819	-1.0376	-0.6104	-1.0376	0.7251	5.0427	-150.2875	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0859	0.0112	0.9844	-1.0986	-0.7935	-1.0376	0.7196	5.0372	-150.2930	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.896	-0.0884	0.0083	0.9873	-1.1597	-0.9766	-0.9766	0.7141	5.0317	-150.2985	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.898	-0.0903	0.0054	0.9897	-1.0376	-1.2817	-0.9155	0.7086	5.0262	-150.3040	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0908	0.0044	0.9902	-0.9155	-1.5259	-0.8545	0.7031	5.0208	-150.3094	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0889	0.0054	0.9902	-0.7935	-1.8311	-0.6104	0.6976	5.0153	-150.3149	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0884	0.0054	0.9932	-0.8545	-1.8921	-0.6104	0.6976	5.0043	-150.3149	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0864	0.0044	0.9946	-0.7324	-1.9531	-0.4272	0.6921	4.9933	-150.3204	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0845	0.0054	0.9946	-0.6104	-2.0752	-0.3052	0.6866	4.9823	-150.3204	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.899	-0.0835	0.0044	0.9961	-0.6714	-2.1362	-0.2441	0.6866	4.9713	-150.3259	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.900	-0.0820	0.0059	0.9961	-0.4883	-2.1973	-0.1831	0.6812	4.9603	-150.3259	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.914	-0.0762	0.0088	0.9966	-0.5493	-2.1973	-0.2441	0.6812	4.9493	-150.3259	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.930	-0.0762	0.0093	0.9985	-0.6104	-2.0142	-0.3052	0.6757	4.9438	-150.3314	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.930	-0.0781	0.0083	0.9980	-0.6104	-1.9531	-0.3052	0.6757	4.9329	-150.3314	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.930	-0.0801	0.0083	0.9971	-0.6714	-1.9531	-0.4272	0.6702	4.9219	-150.3314	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.930	-0.0811	0.0078	0.9966	-0.7324	-1.8311	-0.6104	0.6702	4.9109	-150.3369	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.934	-0.0806	0.0088	0.9956	-0.7324	-1.9531	-0.7935	0.6647	4.8999	-150.3424	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.934	-0.0776	0.0112	0.9941	-0.7324	-2.0752	-1.0376	0.6592	4.8944	-150.3479	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:09.934	-0.0742	0.0093	0.9971	-0.6714	-1.9531	-1.2207	0.6537	4.8834	-150.3534	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.072	-0.0752	0.0073	0.9980	-0.7935	-1.7700	-1.2817	0.6537	4.8724	-150.3589	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.072	-0.0791	0.0054	0.9961	-0.7935	-1.7090	-1.2207	0.6482	4.8615	-150.3644	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.103	-0.0776	0.0083	0.9937	-0.6104	-1.8311	-1.2817	0.6427	4.8560	-150.3699	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.103	-0.0752	0.0117	0.9897	-0.7935	-1.8921	-1.4648	0.6372	4.8450	-150.3809	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.108	-0.0747	0.0112	0.9883	-0.7935	-1.7700	-1.4648	0.6372	4.8395	-150.3864	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.109	-0.0786	0.0098	0.9873	-0.6104	-1.7090	-1.4648	0.6317	4.8285	-150.3973	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.109	-0.0742	0.0142	0.9854	-0.6104	-1.6479	-1.5259	0.6262	4.8175	-150.4028	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.109	-0.0708	0.0171	0.9834	-0.7935	-1.4648	-1.6479	0.6262	4.8120	-150.4138	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0713	0.0166	0.9839	-0.7324	-1.4038	-1.7700	0.6207	4.8065	-150.4193	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0713	0.0166	0.9834	-0.9766	-1.2817	-1.8921	0.6152	4.8010	-150.4303	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0708	0.0151	0.9868	-1.0376	-1.1597	-1.9531	0.6097	4.7900	-150.4413	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0708	0.0137	0.9863	-1.1597	-0.9766	-2.0752	0.6042	4.7900	-150.4523	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0718	0.0112	0.9883	-1.2817	-0.8545	-2.0752	0.5933	4.7845	-150.4633	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0742	0.0078	0.9902	-1.1597	-0.7935	-1.9531	0.5878	4.7791	-150.4742	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0742	0.0063	0.9932	-1.2207	-0.6104	-1.7700	0.5823	4.7736	-150.4797	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0762	0.0088	0.9922	-1.2207	-0.4272	-1.5869	0.5768	4.7736	-150.4907	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0757	0.0093	0.9927	-1.1597	-0.3662	-1.5259	0.5713	4.7736	-150.5017	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0752	0.0083	0.9937	-1.2817	-0.3052	-1.5259	0.5603	4.7681	-150.5072	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0767	0.0054	0.9946	-1.2817	-0.2441	-1.5259	0.5548	4.7681	-150.5127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0762	0.0024	0.9971	-1.1597	-0.1831	-1.4038	0.5493	4.7681	-150.5237	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0771	0.0005	0.9985	-1.2207	-0.0610	-1.2817	0.5438	4.7681	-150.5292	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0801	-0.0010	1.0005	-1.0986	-0.0610	-1.0376	0.5383	4.7681	-150.5347	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0825	-0.0010	0.9985	-1.0376	0.0000	-0.8545	0.5328	4.7681	-150.5402	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0806	0.0000	0.9971	-0.9766	0.0000	-0.6104	0.5273	4.7681	-150.5457	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0786	0.0020	0.9961	-0.8545	0.0000	-0.4883	0.5219	4.7681	-150.5457	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0801	0.0029	0.9946	-0.8545	-0.0610	-0.4272	0.5164	4.7681	-150.5511	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0811	0.0024	0.9956	-0.7324	-0.0610	-0.4272	0.5164	4.7681	-150.5511	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0801	0.0039	0.9941	-0.7324	-0.0610	-0.2441	0.5109	4.7681	-150.5566	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0776	0.0059	0.9927	-0.7935	-0.0610	-0.3662	0.5054	4.7626	-150.5566	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0728	0.0059	0.9922	-0.7935	-0.0610	-0.3662	0.5054	4.7626	-150.5566	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0713	0.0083	0.9922	-0.8545	0.1221	-0.3052	0.4999	4.7626	-150.5621	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0732	0.0103	0.9897	-0.9766	0.3052	-0.2441	0.4944	4.7681	-150.5621	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0737	0.0112	0.9878	-1.0986	0.3662	-0.3662	0.4889	4.7681	-150.5621	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0742	0.0098	0.9883	-1.2207	0.4272	-0.3662	0.4834	4.7736	-150.5676	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0757	0.0098	0.9873	-1.1597	0.4272	-0.4883	0.4779	4.7736	-150.5676	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0732	0.0103	0.9897	-1.2817	0.4883	-0.6104	0.4724	4.7736	-150.5731	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0723	0.0093	0.9912	-1.2207	0.5493	-0.7935	0.4669	4.7791	-150.5731	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0703	0.0098	0.9912	-1.2207	0.6104	-0.9155	0.4614	4.7791	-150.5786	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0713	0.0068	0.9932	-1.3428	0.7324	-0.9766	0.4504	4.7845	-150.5841	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.110	-0.0762	0.0020	0.9941	-1.2817	0.8545	-0.9155	0.4449	4.7900	-150.5896	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.135	-0.0752	0.0010	0.9951	-1.2207	0.9155	-0.8545	0.4395	4.7955	-150.5951	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.258	-0.0752	0.0000	0.9941	-1.1597	0.9155	-0.7935	0.4340	4.8010	-150.6006	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.260	-0.0791	-0.0034	0.9941	-0.9155	1.0376	-0.5493	0.4285	4.8065	-150.6006	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.263	-0.0796	-0.0015	0.9917	-0.6104	0.9766	-0.3052	0.4230	4.8120	-150.6061	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:28:10.263	-0.0776	0.0020	0.9897	-0.6104	0.9766	-0.1221	0.4230	4.8175	-150.6061	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
