address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	13:14:24.810	0.0151	0.0410	0.9912	-0.2441	0.0610	0.0610	2.3071	-0.8075	-174.9847	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.814	0.0146	0.0420	0.9922	-0.1831	0.0610	0.0000	2.3071	-0.8075	-174.9847	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.942	0.0142	0.0425	0.9917	-0.2441	0.0610	0.0610	2.3071	-0.8075	-174.9792	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.944	0.0146	0.0410	0.9922	-0.1831	0.0610	0.0610	2.3071	-0.8075	-174.9792	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0146	0.0420	0.9917	-0.2441	0.1221	0.1221	2.3071	-0.8075	-174.9792	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0142	0.0415	0.9927	-0.1831	0.0610	0.1221	2.3071	-0.8075	-174.9792	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0142	0.0415	0.9912	-0.1831	0.0610	0.0610	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0146	0.0425	0.9907	-0.1831	0.0000	0.1221	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0142	0.0415	0.9917	-0.1221	0.0000	0.0610	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.957	0.0137	0.0420	0.9912	-0.1221	0.0610	0.0610	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.965	0.0146	0.0420	0.9912	-0.0610	0.0000	0.0000	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.965	0.0151	0.0425	0.9912	-0.1221	0.0610	0.0610	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.965	0.0151	0.0410	0.9922	0.0000	0.0000	0.0000	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.965	0.0146	0.0410	0.9922	-0.0610	0.0000	0.0000	2.3071	-0.8075	-174.9738	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.965	0.0151	0.0405	0.9917	0.0000	0.0000	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.966	0.0151	0.0410	0.9922	-0.0610	0.0000	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.966	0.0151	0.0410	0.9922	-0.0610	0.0000	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.966	0.0151	0.0415	0.9932	0.0000	0.0610	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.967	0.0156	0.0420	0.9917	0.0000	0.0610	0.0610	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.967	0.0146	0.0420	0.9922	0.0000	0.0610	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.967	0.0146	0.0425	0.9927	0.0610	0.1221	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.967	0.0146	0.0420	0.9922	0.0610	0.0610	0.0000	2.3071	-0.8075	-174.9683	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.969	0.0146	0.0425	0.9927	0.0610	0.0610	0.0000	2.3071	-0.8075	-174.9628	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.969	0.0142	0.0425	0.9912	0.0610	0.0610	0.0000	2.3071	-0.8075	-174.9628	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.969	0.0146	0.0420	0.9912	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9628	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.969	0.0142	0.0420	0.9907	0.0000	0.0610	0.0000	2.3126	-0.8075	-174.9628	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.970	0.0137	0.0420	0.9907	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.970	0.0137	0.0425	0.9907	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.970	0.0137	0.0425	0.9897	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.970	0.0137	0.0430	0.9902	0.0000	0.0000	0.0610	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.971	0.0132	0.0430	0.9907	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.971	0.0137	0.0425	0.9902	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.971	0.0132	0.0425	0.9912	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.972	0.0132	0.0425	0.9912	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9573	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.974	0.0137	0.0415	0.9907	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.988	0.0146	0.0415	0.9917	0.0000	-0.0610	0.0000	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.988	0.0156	0.0420	0.9907	0.0000	0.0000	0.0000	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.988	0.0146	0.0415	0.9917	0.0000	0.0000	0.0610	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.988	0.0142	0.0425	0.9917	0.0000	0.0000	0.0610	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.988	0.0146	0.0430	0.9922	0.0000	-0.0610	0.0610	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0151	0.0425	0.9912	-0.0610	-0.0610	0.0610	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0156	0.0420	0.9917	0.0000	0.0000	0.0610	2.3126	-0.8075	-174.9518	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0151	0.0420	0.9912	0.0000	-0.0610	0.0000	2.3126	-0.8075	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0137	0.0425	0.9917	0.0000	-0.0610	0.0000	2.3126	-0.8075	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0132	0.0425	0.9917	0.0000	-0.0610	0.0000	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0127	0.0410	0.9912	-0.0610	-0.1221	0.0000	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0127	0.0415	0.9902	0.0000	-0.0610	0.0000	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:24.993	0.0122	0.0420	0.9907	-0.0610	-0.0610	0.0610	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.118	0.0137	0.0415	0.9902	0.0000	-0.1221	0.0000	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.118	0.0142	0.0415	0.9912	0.0000	-0.1221	0.0000	2.3126	-0.8130	-174.9463	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.133	0.0137	0.0415	0.9912	0.0000	-0.1221	0.0000	2.3126	-0.8130	-174.9408	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.133	0.0137	0.0410	0.9912	0.0000	-0.1831	0.0610	2.3126	-0.8130	-174.9408	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.133	0.0151	0.0410	0.9912	0.0610	-0.2441	0.0610	2.3181	-0.8130	-174.9408	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0146	0.0420	0.9917	0.0000	-0.1831	0.0610	2.3181	-0.8130	-174.9408	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0156	0.0420	0.9917	0.0610	-0.1831	0.0610	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0156	0.0410	0.9922	0.1221	-0.1831	0.0610	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0166	0.0415	0.9927	0.0610	-0.1831	0.0000	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0171	0.0420	0.9917	0.1221	-0.1831	0.0000	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0161	0.0420	0.9917	0.0610	-0.1831	0.0000	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0156	0.0425	0.9917	0.0610	-0.0610	0.0000	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0156	0.0420	0.9917	0.0000	-0.0610	-0.0610	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0151	0.0430	0.9912	0.0000	-0.0610	0.0000	2.3181	-0.8130	-174.9353	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0151	0.0425	0.9922	0.0000	-0.0610	0.0000	2.3181	-0.8130	-174.9298	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.138	0.0151	0.0430	0.9917	0.0610	-0.1221	0.0000	2.3181	-0.8130	-174.9298	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.140	0.0156	0.0430	0.9912	0.0610	-0.0610	-0.0610	2.3181	-0.8130	-174.9298	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:14:25.140	0.0151	0.0420	0.9917	0.1221	-0.0610	0.0000	2.3181	-0.8130	-174.9298	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
