Estado,RMS_Ax,Varianza_Ay,Media_Az,Energia_Axyz,Jerk_Az,EntropiaEspectral_Az,Correlacion_AxAy,Varianza_Wz,Energia_Wxyz,Sujeto
REPOSO,0.17723314695163087,0.01312158979952926,0.9720009009009007,110.04602160999997,1.3019090909090913,2.0408863514282043,0.9532705075236838,431.09553066154047,94554.83392627999,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,0.041582539070570905,0.0011023926913580246,1.0191911111111112,46.91689859,0.5334090909090895,1.8324447279716956,0.4146619912362115,5.342371376276544,13034.797941409997,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,0.1685276446796685,0.012921701457673155,1.1116808510638299,61.28402517000001,2.618913043478262,1.7593236879741152,0.9123617449667314,296.2286468212223,174144.23094741,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.3969904088766576,2.458632840964,1.501156,1098.3959686900002,74.91448979591837,2.501282334694759,-0.6518875470868112,7106.0395551777,1545750.72815049,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.6479320447617996,3.237979706164,1.481492,1237.51929265,86.57551020408162,2.427690557043146,-0.7106767290403633,11137.326435403606,1842438.64515299,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,4.735329746800902,4.753724834960938,1.859384375,1212.6666033,105.02,1.9475904548306622,-0.7771167971412419,15484.897436834131,1315439.72768233,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.6368127822769942,3.3090288960514234,1.775809090909091,875.06434494,109.26437500000002,1.8157088044458074,-0.5401451274626853,12306.92743700729,1688203.6556908097,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,0.17545847494085723,0.013042798163265307,1.1677214285714288,39.928428139999994,3.4292592592592595,1.7158808125271803,0.9358120580264715,116.07000796418366,135001.94474055,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.3883602129053516,2.6096072431839996,1.4998079999999998,1114.66092754,84.85795918367347,2.3615991899926105,-0.7777419763809819,9418.7984427357,1804339.17984923,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,4.653423933039869,4.930482680449827,1.7856323529411764,1300.98335329,136.9669696969697,2.1222166539457405,-0.5417500255821295,12507.4992757082,1826667.53507017,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.4995332689083094,3.002903768035371,1.451007843137255,1205.7594922299998,90.63459999999999,2.5499690961819392,-0.766495630470557,10962.585880881184,2141412.2836229396,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,0.10876645735197023,0.011017819575177008,1.1378489795918367,66.64151272000001,3.200833333333333,1.7860553862132167,0.7045540679800223,167.67458372757184,204078.95732062,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.835988500474061,3.271348569467456,1.487315384615385,1450.2548547800004,102.76058823529412,2.789635435874915,-0.7542802650763201,13728.701121002405,2350528.0210696203,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,4.502200829629049,4.947421103896485,1.900634375,1236.12691893,145.76838709677415,2.146883704469709,-0.6397328676011769,12804.526081035381,1926310.0623544601,SUGETO4_M_ESTUDIOCOMPLETO2
SALTO,3.8792675788349533,3.1019864748840003,1.4501039999999998,1292.6095669999997,82.53367346938775,2.5131380689320237,-0.6477448989271568,10931.873199657124,1756519.1278731602,SUGETO4_M_ESTUDIOCOMPLETO2
