Estado,RMS_Ax,Varianza_Ay,Media_Az,Energia_Axyz,Jerk_Az,EntropiaEspectral_Az,Correlacion_AxAy,Varianza_Wz,Energia_Wxyz,Sujeto
REPOSO,0.054841987194829515,0.0010610013666842884,0.9893835631549918,5391.47419198,0.1498253034203754,5.641755574663418,0.035214282414196926,45.22022498533517,444725.96617286,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.40685884612069906,0.029134631288888893,1.05976,20.03647401,4.667142857142856,1.524909966200131,0.9761928880665705,101.22751020248889,21000.581978929997,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.0076029901034005,3.6521124337142856,1.6838600000000001,904.70062484,72.33470588235295,1.837019878793294,0.44082381646109564,65276.54333359607,3732954.72702039,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.1252056160733068,0.008458364456637708,1.0806654320987656,99.87897156999999,2.471750000000001,1.8515742673994917,0.4499425443272882,176.5454020259564,241086.57066155,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,3.892839765129011,2.668200982387511,1.674078787878788,962.4108716599999,136.2040625,2.360927768292679,-0.024302702891706624,85947.313461972,4056171.1019647005,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,3.010951233730756,0.5367312583219953,1.1536825396825396,912.31386972,41.55887096774194,2.536743958160531,0.7664184998533731,76976.65962496873,6873852.88440215,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.11365523117777762,0.007137035438957475,1.0264259259259259,120.85240435000001,1.514672897196261,2.0544261833306487,0.83005849065192,339.6389273507296,178590.34523357003,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.343638447831941,5.229231887721123,1.6985774193548389,1055.58492617,132.03133333333332,2.302923653183626,0.4807137014283912,173918.81649675648,6623831.71423525,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.12114729097718657,0.00914019913580247,1.06465,65.2065321,2.405660377358489,1.8565065013021091,0.9628880196814658,164.36504656237653,190342.71106637,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.000440494378401,7.121354737333983,1.6698906249999999,1026.4258945499998,114.1409677419355,2.187071197339224,0.524204891234898,216046.59124506495,8636338.67884924,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.1638178130516211,0.00819324204585538,1.0393761904761905,73.44486072000002,2.65725806451613,1.8513398412327713,0.8526949227291575,43.28728271170068,134718.41999562,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,3.8541044179816772,3.2852764013927334,1.5219529411764707,808.7251028299999,83.9551515151515,2.1548761060638726,0.49155452449268516,225518.4540456271,9357448.67690987,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.11591765079014447,0.004878112895761245,1.0341205882352942,76.52754146999997,2.324477611940299,1.9244513302046042,0.6297516132171286,138.34506987865697,153957.14593036,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.09128176913822,6.800131362259215,1.890603448275862,1057.95116502,170.34107142857138,2.253905610962553,0.227447807026724,281117.9308615989,9677281.744866969,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.043052739499111765,0.0009133381300219141,1.0463351351351353,41.81090957,0.9008333333333317,1.7582840593375033,0.5367850798005712,87.42486107894815,20904.150196689992,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.23178896988963904,0.003405558818359375,0.993021875,34.05479307,2.259677419354838,1.8412022720621146,0.6622785580591425,26.302219553710938,8679.28315127,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.3843851058191765,5.549909770239333,1.5849096774193545,985.8985256300001,99.34799999999998,2.052047964361061,0.36668506735509226,205932.73867266707,8091642.2315851515,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.11320722482873899,0.003592997087633702,1.0608945205479452,85.89776735999999,1.9279166666666667,1.8692677847279466,0.7628668521478857,136.289195955091,200913.05450091002,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,3.042061351053168,2.8536509862468113,1.376925,903.3811096500001,46.80018181818182,2.5499517767584723,0.6105374600445544,137409.78956601815,9332737.044217201,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,1.5963117811066858,0.711359136475,0.9736466666666668,272.97191412,16.13491525423729,1.7047929366034609,0.1907006248088132,36000.85831284682,2863543.48119932,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,0.3464626973667824,0.04624024293333333,1.03096,18.664672200000002,3.972857142857145,1.5815414823641674,0.9934866324280167,112.52607534782223,17316.402938110004,SUGETO6_M_ESTUDIOCOMPLETO3
SALTO,4.1203637336698735,6.93845808264308,1.689777419354839,1002.72135251,112.73266666666665,1.9744537094932526,0.4770804877288962,280597.78589416435,10488125.849068277,SUGETO6_M_ESTUDIOCOMPLETO3
