address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	13:25:09.822	0.0054	-0.0894	1.1768	-30.1514	-34.4849	-21.9727	-2.5159	0.2692	146.3049	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.841	-0.0244	-0.1597	1.4766	-41.5039	-23.3154	-21.6675	-2.6752	0.1263	146.2115	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.939	-0.2061	-0.4092	1.5942	-25.2686	-21.4233	-13.3057	-2.8729	0.0220	146.1182	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.939	-0.2153	-0.4287	1.6382	-14.5264	-19.7144	-8.4229	-2.9663	-0.0769	146.1346	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.939	-0.1367	-0.5078	1.6758	-7.6904	-17.1509	-3.2349	-3.0157	-0.1703	146.1127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.939	-0.0684	-0.5415	1.6323	-1.8921	-15.1978	0.4272	-3.0377	-0.2527	146.1127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.939	0.0239	-0.5005	1.5498	1.5869	-13.4277	3.4790	-3.0377	-0.3186	146.1292	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.953	0.1025	-0.4287	1.4360	5.1880	-11.4136	6.0425	-3.0157	-0.3790	146.2225	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.953	0.1406	-0.3101	1.3149	5.7983	-8.7891	8.1177	-2.9938	-0.4285	146.2610	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.953	0.1357	-0.1982	1.2197	6.3477	-6.1646	9.5825	-2.9608	-0.4614	146.3049	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.953	0.1104	-0.0942	1.1099	5.4932	-4.1504	10.1318	-2.9333	-0.4834	146.3544	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.957	0.0703	-0.0181	1.0303	4.1504	-3.0518	9.3994	-2.9059	-0.4999	146.4697	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.957	0.0371	0.0269	0.9644	2.5635	-2.8687	8.0566	-2.8949	-0.5109	146.5137	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.957	0.0171	0.0474	0.9121	0.9766	-3.2349	6.4087	-2.8839	-0.5219	146.5466	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.957	0.0049	0.0464	0.8765	-0.1831	-4.0283	4.8218	-2.8839	-0.5383	146.5741	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.957	-0.0059	0.0361	0.8530	-1.0376	-5.1270	3.4790	-2.8839	-0.5603	146.6620	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.958	-0.0176	0.0186	0.8472	-1.7090	-6.3477	2.6245	-2.8949	-0.5933	146.6785	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.958	-0.0322	-0.0054	0.8579	-1.8921	-7.6904	2.5024	-2.9059	-0.6262	146.6895	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.958	-0.0410	-0.0322	0.8735	-1.5869	-9.1553	2.6855	-2.9114	-0.6702	146.7059	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.958	-0.0474	-0.0537	0.9038	-0.5493	-10.6201	3.2959	-2.9169	-0.7196	146.7883	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.958	-0.0415	-0.0552	0.9204	-0.6104	-11.8408	3.6011	-2.9169	-0.7745	146.8048	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.959	-0.0278	-0.0630	0.9448	0.1831	-12.9395	3.7231	-2.9224	-0.8350	146.8268	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.959	-0.0083	-0.0591	0.9658	0.6714	-13.5498	2.9907	-2.9169	-0.9009	146.8488	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.959	0.0137	-0.0581	0.9883	0.7324	-14.0991	2.5024	-2.9169	-0.9723	146.9312	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.959	0.0396	-0.0493	1.0098	0.7324	-14.2212	1.4648	-2.9114	-1.0382	146.9421	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.959	0.0586	-0.0405	1.0269	0.3662	-14.0381	0.1221	-2.9059	-1.1096	146.9476	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.960	0.0708	-0.0361	1.0439	-0.5493	-13.5498	-1.1597	-2.9059	-1.1810	146.9476	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.960	0.0757	-0.0396	1.0615	-1.4038	-12.8174	-2.3193	-2.9114	-1.2469	147.0081	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.960	0.0771	-0.0488	1.0742	-2.2583	-12.0850	-3.2959	-2.9224	-1.3074	146.9916	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.960	0.0728	-0.0649	1.0825	-2.8687	-11.3525	-4.0283	-2.9333	-1.3678	146.9751	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.960	0.0640	-0.0835	1.0825	-3.2349	-10.6812	-4.2114	-2.9498	-1.4227	146.9531	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:25:09.962	0.0537	-0.0991	1.0801	-3.0518	-10.1929	-3.8452	-2.9663	-1.4777	147.0026	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
