address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	18:15:37.702	-0.0894	0.0791	0.9868	0.0000	0.2441	-0.1831	4.4989	5.5316	-91.8237	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.702	-0.0903	0.0791	0.9863	0.0000	0.1831	-0.1221	4.4989	5.5316	-91.8182	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.704	-0.0898	0.0796	0.9863	-0.1221	0.1831	-0.2441	4.4989	5.5316	-91.8182	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.704	-0.0898	0.0791	0.9858	-0.1831	0.1221	-0.4272	4.4989	5.5316	-91.8182	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.704	-0.0908	0.0786	0.9863	-0.1221	0.1221	-0.4883	4.4989	5.5316	-91.8182	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.704	-0.0913	0.0786	0.9863	-0.0610	0.0610	-0.4883	4.4989	5.5316	-91.8127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.704	-0.0913	0.0776	0.9868	-0.1221	0.0000	-0.4272	4.4989	5.5316	-91.8127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.882	-0.0908	0.0771	0.9878	-0.1221	0.0000	-0.3662	4.4989	5.5261	-91.8127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.882	-0.0903	0.0771	0.9868	0.0000	0.0000	-0.4272	4.4989	5.5261	-91.8127	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.882	-0.0918	0.0771	0.9863	0.0000	-0.0610	-0.4272	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.882	-0.0913	0.0776	0.9868	0.0000	-0.1221	-0.3662	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.885	-0.0903	0.0781	0.9863	-0.0610	-0.1221	-0.3662	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.885	-0.0898	0.0786	0.9863	0.0000	-0.1221	-0.4883	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.885	-0.0913	0.0781	0.9863	0.0000	-0.1831	-0.3052	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.886	-0.0913	0.0786	0.9863	0.0000	-0.2441	-0.1221	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.978	-0.0898	0.0796	0.9863	0.0000	-0.2441	-0.1831	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.978	-0.0894	0.0806	0.9858	-0.0610	-0.2441	-0.3052	4.4989	5.5261	-91.8073	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:15:37.978	-0.0884	0.0806	0.9858	-0.1831	-0.1831	-0.3052	4.4989	5.5261	-91.8018	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
