address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	13:16:04.625	0.1328	0.0073	1.0093	13.3667	-7.1411	-5.3101	-3.4167	-9.1901	-174.1003	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.629	0.1255	-0.0020	1.0093	18.3105	-6.2866	-10.4980	-3.3289	-9.2230	-174.1388	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.629	0.1133	0.0000	1.0112	22.8882	-6.8970	-16.1133	-3.2080	-9.2615	-174.2102	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.647	0.1147	0.0161	1.0132	25.3906	-7.5684	-22.0337	-3.0707	-9.2999	-174.3036	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.648	0.1333	0.0347	1.0259	26.5503	-5.2490	-26.1230	-2.9224	-9.3384	-174.4299	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.648	0.1362	0.0449	1.0337	26.1841	-1.1597	-27.5269	-2.7631	-9.3604	-174.5673	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	0.1157	0.0625	1.0449	24.3530	3.9063	-29.9683	-2.6147	-9.3604	-174.7101	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	0.0776	0.0737	1.0527	22.8882	8.4839	-32.6538	-2.4719	-9.3329	-174.8749	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	0.0508	0.0967	1.0874	20.5688	16.5405	-35.8887	-2.3346	-9.2725	-175.0507	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.0381	0.1167	1.0635	24.8413	23.7427	-42.3584	-2.1863	-9.1736	-175.2594	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1460	0.1182	1.0098	32.4097	23.8037	-39.9780	-2.0050	-9.0582	-175.4736	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2080	0.2002	1.0391	28.1372	19.2261	-34.1187	-1.8182	-8.9594	-175.6604	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2397	0.2720	1.0571	12.3901	12.5122	-32.7148	-1.6974	-8.8879	-175.8362	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2124	0.2363	1.0767	-2.7466	11.0474	-30.3345	-1.6589	-8.8330	-175.9955	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1968	0.1475	1.0557	-1.6479	12.8784	-32.4707	-1.6534	-8.7781	-176.1548	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1929	0.0605	1.0425	10.3149	17.2729	-36.0718	-1.5985	-8.7067	-176.3306	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1973	0.0552	1.0625	22.3999	21.4844	-40.7104	-1.4777	-8.6133	-176.5283	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2148	0.1138	1.0732	28.8086	23.4375	-44.7388	-1.3074	-8.5034	-176.7535	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2314	0.1602	1.0820	25.6958	24.5361	-42.3584	-1.1371	-8.3881	-176.9733	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2534	0.1812	1.0762	19.1040	22.7661	-41.7480	-0.9998	-8.2727	-177.1875	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.2212	0.1416	1.0923	17.8833	24.0479	-42.1143	-0.8789	-8.1573	-177.4017	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1763	0.0942	1.0981	22.8882	27.6489	-42.9688	-0.7471	-8.0310	-177.6215	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.656	-0.1714	0.0962	1.0879	28.3203	31.7383	-44.1895	-0.5823	-7.8827	-177.8467	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.813	-0.1738	0.1318	1.0718	29.7241	34.7290	-44.1284	-0.4010	-7.7124	-178.0664	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.815	-0.1855	0.1699	1.0605	27.5879	35.7056	-45.4712	-0.2307	-7.5366	-178.2971	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.1680	0.1743	1.0562	24.2310	37.1094	-46.8750	-0.0714	-7.3553	-178.5278	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.1392	0.1626	1.0425	22.4609	38.5742	-50.3540	0.0714	-7.1631	-178.7750	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0996	0.1445	1.0444	20.5688	42.0532	-52.0020	0.2087	-6.9598	-179.0332	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0942	0.1406	1.0479	18.1274	45.2881	-55.9082	0.3406	-6.7401	-179.3079	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0547	0.1108	1.0557	15.0146	50.7202	-57.0679	0.4559	-6.4929	-179.5935	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0752	0.1040	1.0591	10.9253	55.2979	-61.5234	0.5493	-6.2238	-179.8901	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0918	0.0591	1.0479	10.0098	59.5093	-63.1104	0.6317	-5.9326	179.7913	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.0972	0.0127	1.0469	10.3149	63.8428	-60.1196	0.7141	-5.6140	179.4836	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	13:16:04.831	-0.1196	-0.0103	1.0396	11.1084	67.1997	-57.3730	0.7965	-5.2844	179.1925	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
