address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	q0	q1	q2	q3 
0x50	18:33:02.005	-0.0059	-0.0488	0.9932	0.0000	0.4883	0.3052	-2.6917	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0068	-0.0479	0.9922	0.0000	0.4883	0.2441	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0063	-0.0459	0.9917	0.0000	0.5493	0.1831	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0068	-0.0469	0.9912	0.0000	0.5493	0.1221	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0073	-0.0469	0.9917	-0.0610	0.4883	0.0610	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0078	-0.0483	0.9922	-0.0610	0.4883	0.0000	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0093	-0.0498	0.9932	0.0000	0.4272	0.0610	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0088	-0.0488	0.9927	0.0000	0.4272	0.1221	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0078	-0.0488	0.9927	0.0000	0.3052	0.0610	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0078	-0.0488	0.9927	0.0000	0.3662	0.0000	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.005	-0.0083	-0.0488	0.9927	0.0610	0.3052	0.0000	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
0x50	18:33:02.008	-0.0088	-0.0498	0.9927	0.0000	0.3052	0.0000	-2.6971	0.3680	-54.2780	0.0000	0	0	0	0.00000	0.00000	0.00000	0.00000 
