Estado,RMS_Ax,Varianza_Ay,Media_Az,Energia_Axyz,Jerk_Az,EntropiaEspectral_Az,Correlacion_AxAy,Varianza_Wz,Energia_Wxyz,Sujeto
REPOSO,0.030952018809028117,0.0007152162986700847,0.9841443037974683,76.67342591999999,0.3888461538461541,1.8234727396858392,-0.09076762969493425,10.43533060629386,6189.33327293,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,0.04942689735172725,0.0001501737924701561,1.026157575757576,34.868602429999996,1.0249999999999986,1.7966148192222546,0.3128672871503209,14.481046928760332,21878.73058628,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,0.08572015986016134,0.004725877856399584,1.123235483870968,40.03421808000001,2.4476666666666658,1.6693759596529625,-0.49162364772468353,24.700105628740893,68733.89017714,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,2.4079167846916967,1.5969585518222222,1.3230883333333332,818.35019139,55.64864406779661,2.5037364133635194,-0.5996743846566146,7235.876197375697,1723405.0721543203,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,3.3998660342567697,2.4753756766294646,1.4108785714285712,1144.6381221,64.1,2.6485020805603474,-0.5583807124343473,10319.524290148522,1861775.2946266,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,5.1745772580311655,5.514754789288889,1.8501566666666667,1355.66568731,142.01896551724138,2.1259144924171034,-0.6774712029299557,14448.173137166721,1490539.2299335299,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,4.055152485138786,4.082727285883265,1.5524250000000002,1395.88528194,112.54860465116279,2.506467015404192,-0.747812759311759,10508.079142064807,1948674.3565361202,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,3.9186251574874595,4.26873316765052,1.5237765957446814,1467.5333005399993,111.4395652173913,2.6285490519200754,-0.7505529251387584,8292.78960037819,2047372.6229199301,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,4.293254887383636,5.606346169437618,1.4984695652173914,1687.9329335999998,127.66355555555555,2.6434742395381123,-0.7998616377872537,11957.05035687815,2085366.66074034,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,5.129809301341035,6.343156856249999,1.7209562500000002,1476.31800912,146.87870967741938,2.1487152260785756,-0.6816045565292539,18867.78900829124,2173085.58542507,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,0.2627276708830249,0.03865036285714286,1.132742857142857,29.983690420000002,5.388499999999999,1.5137129809497019,0.8811969084098114,689.3339275008615,135980.63783823,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,5.244773348445335,6.578856717773437,1.737628125,1470.46441126,131.60258064516128,2.1633292320421456,-0.8126798227901478,20928.511853668595,1984369.92954334,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,4.142449628138726,4.996390092912327,1.4986458333333335,1533.28727165,108.28106382978721,2.6378997743123334,-0.8348822481865772,17525.44891271125,2271973.03052354,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,0.22980183214853514,0.014935908243944637,1.1899823529411768,51.99799418,4.201212121212121,1.7371139192949634,0.6371279822582977,148.05738954852075,216600.49650192,SUGETO4_M_ESTUDIOCOMPLETO1
SALTO,3.1739409371957468,2.983976894484457,1.395284210526316,1261.32412525,82.81785714285715,2.798339821256962,-0.4867144218976276,13503.027562372381,2626285.7291494804,SUGETO4_M_ESTUDIOCOMPLETO1
